squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
109,8,1,75018,10,2002,0,1 436 293
123,8,1,75020,8,2013,0,1 619 049
93,6,1,75019,5,2002,1,794 778
20,1,1,75009,4,2013,0,203 960
235,6,0,75004,8,2013,0,2 576 775
317,10,0,75001,10,2008,0,4 512 812
107,6,1,75018,6,2006,0,1 121 574
67,3,0,75003,6,2011,0,680 988
310,8,1,75018,9,2017,1,3 954 980
142,8,1,75003,4,2013,1,1 597 642
297,10,0,75001,2,2014,1,4 304 421
336,6,0,75015,8,1998,0,3 058 272
265,10,1,75006,5,2013,1,2 332 530
33,1,1,75001,10,2013,1,353 397
183,9,0,75012,6,2003,0,2 011 170
222,6,0,75009,1,2014,1,3 316 236
85,5,0,75011,5,1994,0,1 231 905
341,6,1,75016,1,2014,1,5 105 111
77,3,1,75017,4,2016,0,733 579
50,1,1,75009,5,1996,0,494 450
64,5,0,75020,3,2003,0,864 384
173,8,1,75009,2,1996,1,2 178 243
263,6,0,75014,4,2013,1,3 027 656
191,10,0,75005,9,2000,0,2 356 558
80,4,1,75010,1,2017,1,990 400
348,9,1,75005,5,1999,0,5 168 496
70,4,0,75006,10,1993,1,989 170
252,9,0,75009,3,2016,0,2 133 180
116,10,0,75009,2,2011,0,1 402 788
342,9,1,75013,3,2001,0,3 132 378
241,8,1,75006,5,2011,0,3 183 128
335,4,1,75001,4,2018,1,3 245 815
301,9,0,75009,5,2000,0,3 106 019
324,8,1,75019,1,1992,0,4 121 928
140,8,0,75006,1,2016,0,2 084 880
27,1,0,75014,4,2010,1,311 175
254,7,0,75014,9,1992,1,2 966 212
113,8,0,75014,7,1997,1,1 033 272
252,5,1,75003,10,2001,1,2 585 772
90,4,0,75015,8,2006,1,877 140
171,8,0,75018,7,2005,0,1 721 457
330,6,0,75007,10,1991,1,4 590 960
336,7,1,75019,2,2003,1,3 403 344
20,1,0,75015,2,2012,1,241 020
53,3,1,75001,6,2013,1,557 348
277,7,1,75008,8,1992,0,3 805 980
207,8,0,75013,5,2020,1,2 490 210
105,7,0,75008,1,2009,1,1 328 355
83,5,0,75017,7,2021,1,1 227 238
293,6,1,75009,6,2008,1,3 873 167
313,7,1,75003,3,2006,1,2 818 565
37,1,0,75006,2,1996,1,552 077
148,5,0,75011,2,2013,0,2 008 508
211,8,0,75002,8,2003,0,2 617 244
348,8,1,75003,5,2009,1,4 298 148
132,10,1,75019,1,2013,0,1 399 332
174,8,1,75016,5,2020,1,2 161 602
248,9,0,75005,5,2010,0,3 712 312
229,5,1,75010,1,2021,0,2 251 757
94,5,0,75020,3,2006,0,1 232 340
224,8,0,75006,8,2003,0,3 310 048
342,7,0,75017,2,2012,1,4 425 822
282,9,0,75015,7,1992,0,2 378 106
167,7,0,75011,4,2008,0,1 984 628
59,3,1,75006,1,1994,1,614 485
256,9,1,75001,2,1996,1,2 660 096
261,8,0,75019,1,1995,1,2 956 869
234,4,1,75016,1,1990,1,3 431 142
126,4,1,75005,2,2015,1,1 060 542
223,5,0,75003,10,2018,0,2 981 510
279,8,0,75011,4,2011,0,2 349 738
184,8,0,75015,4,2008,0,2 528 896
52,4,0,75012,4,2007,1,522 912
157,8,1,75009,8,2007,1,1 370 767
281,4,1,75001,9,2005,0,3 714 820
107,8,0,75010,7,2004,0,1 181 494
345,5,1,75005,2,2007,1,4 996 290
20,1,1,75013,8,2001,1,191 240
136,6,0,75018,6,2012,1,1 980 568
163,4,1,75012,7,1992,0,1 665 208
158,9,0,75001,6,2003,0,1 345 528
60,5,1,75008,6,2017,0,541 260
308,4,1,75012,4,2000,0,3 217 676
62,3,1,75008,3,1993,1,626 696
199,7,1,75011,10,1995,0,2 409 890
89,3,1,75007,10,1992,0,789 964
242,4,1,75012,7,1990,0,2 450 734
217,5,0,75014,7,2020,1,2 287 180
189,7,0,75001,5,2017,1,2 374 596
238,10,0,75001,5,2021,0,2 912 168
128,7,1,75002,10,2002,0,1 701 632
282,8,1,75017,1,1995,0,4 075 746
60,5,1,75009,8,1996,0,810 660
293,6,0,75005,4,2008,0,2 472 920
273,5,1,75015,5,1991,0,3 539 445
52,3,0,75003,7,2017,0,641 784
97,8,1,75020,5,2003,1,977 178
165,8,1,75001,6,2000,1,1 690 260
185,10,0,75009,9,2008,0,1 583 230
225,10,0,75020,5,2009,0,2 750 400
170,8,1,75012,9,1990,1,1 827 330
211,6,0,75006,4,1999,0,2 243 985
350,4,1,75020,6,1991,0,3 262 000
37,2,0,75007,2,2004,1,522 440
53,3,0,75005,6,2005,0,639 551
172,8,1,75001,9,2021,0,1 445 660
322,8,0,75004,6,2012,0,3 093 776
348,9,1,75015,2,2009,1,3 370 380
242,5,1,75015,3,1993,0,2 729 276
63,3,1,75006,7,2018,0,713 286
248,9,1,75018,9,2002,0,3 043 208
298,6,1,75014,8,1992,1,4 329 344
222,10,1,75020,4,2016,1,2 012 208
326,4,1,75018,2,2016,1,4 857 074
292,7,1,75018,1,2014,1,4 306 416
264,7,0,75015,7,1990,0,2 887 632
153,6,0,75012,1,1992,0,1 550 961
348,4,1,75003,9,2014,1,3 571 176
312,6,1,75019,6,2002,1,2 793 336
302,5,1,75020,10,1991,1,4 128 340
247,7,0,75017,6,2013,1,2 621 905
159,10,1,75019,1,2009,0,1 706 865
107,7,1,75012,9,2003,0,1 263 563
122,5,1,75013,7,2013,0,1 260 626
145,9,0,75013,2,1990,0,1 793 940
207,8,1,75008,8,1996,1,1 858 653
189,5,1,75016,5,2021,1,2 119 635
115,6,0,75002,4,2002,0,1 543 760
196,4,0,75014,5,2017,0,1 659 336
333,6,0,75014,5,2014,1,2 817 846
341,6,1,75012,5,1997,0,3 453 307
185,10,1,75013,2,2004,1,2 207 975
340,10,0,75019,1,1998,0,3 298 000
264,5,0,75003,4,1998,0,2 429 328
179,6,1,75008,4,2007,0,1 818 282
27,1,0,75002,10,2019,0,239 976
200,7,1,75014,10,2013,0,1 828 400
86,3,1,75003,8,1997,0,1 048 168
282,10,1,75008,2,2001,0,2 846 508
251,8,0,75008,6,2014,0,3 220 581
142,7,0,75001,10,2006,0,1 204 870
207,9,0,75011,4,2021,1,2 786 427
150,6,1,75007,3,1992,1,1 937 550
225,5,0,75006,6,2011,0,2 448 000
22,2,0,75006,4,2000,0,279 268
311,9,1,75015,6,1997,1,3 123 062
185,4,1,75008,5,1997,1,2 506 750
32,1,1,75015,6,2001,1,453 504
140,4,0,75015,8,2018,0,1 363 880
326,10,0,75018,7,2010,0,3 664 240
338,4,1,75009,10,2003,0,3 933 306
333,9,1,75008,4,2001,0,3 024 639
251,8,0,75007,4,1997,0,3 536 841
340,8,0,75008,8,1992,1,4 423 400
49,2,1,75002,7,1997,1,730 688
312,7,1,75016,1,2002,0,4 126 200
300,4,1,75007,2,2008,1,2 558 100
98,6,1,75007,3,2001,1,1 469 314
122,5,0,75014,9,1998,0,1 646 756
30,1,0,75005,7,2015,1,343 800
252,7,0,75005,7,2017,1,3 257 856
91,10,1,75017,2,2000,1,958 685
346,5,0,75018,6,2020,0,4 705 254
197,6,0,75002,3,2000,1,2 093 125
202,4,1,75009,3,1992,0,1 847 290
210,6,0,75010,4,2020,1,2 920 050
257,10,0,75010,4,2007,1,2 940 337
47,1,1,75007,4,2006,1,631 445
346,4,0,75010,10,1995,1,4 217 740
116,8,0,75004,8,2003,1,1 387 128
273,5,0,75005,7,2013,1,2 937 207
57,3,1,75011,10,2002,0,525 540
250,5,0,75004,6,1992,0,3 656 250
285,9,0,75004,1,2007,1,3 423 420
197,9,1,75014,5,1998,0,2 866 744
291,6,1,75010,8,1995,0,2 725 215
216,4,1,75003,4,2017,1,3 212 784
136,4,1,75008,2,1991,1,1 965 744
101,10,1,75005,1,2018,0,1 448 542
327,8,0,75009,10,2003,1,2 932 863
172,10,0,75016,10,1997,1,1 718 796
200,4,0,75009,2,2005,1,1 733 400
113,7,0,75014,6,2008,1,1 633 415
201,6,1,75019,4,2013,1,1 748 901
167,9,0,75003,1,1996,0,1 519 366
337,6,0,75013,8,1994,0,3 522 324
67,5,1,75017,1,1993,0,819 142
324,8,0,75010,10,1995,1,3 438 936
184,8,1,75001,6,2014,1,2 447 936
61,4,0,75017,7,1993,0,735 111
70,4,0,75001,9,2008,1,697 550
219,5,0,75014,4,1999,0,3 122 940
76,3,1,75009,4,2012,1,1 003 884
216,4,1,75013,9,2011,1,2 271 456
220,5,1,75020,10,1994,0,2 940 960
300,6,1,75015,3,1990,0,2 842 800
323,5,1,75014,9,2011,0,4 082 397
276,8,1,75009,5,2006,1,3 596 004
182,9,1,75012,8,1997,0,1 687 504
53,5,0,75018,4,2003,1,746 823
164,7,1,75007,7,2016,0,1 607 036
102,10,0,75006,6,2013,0,1 339 566
113,9,1,75012,2,2002,1,1 621 098
149,10,1,75015,3,2016,0,1 280 506
167,4,1,75001,9,2001,1,1 930 186
278,4,1,75017,6,1999,1,3 711 856
336,8,0,75003,4,2001,0,3 284 736
72,5,1,75007,2,2004,0,986 472
237,5,1,75008,10,2015,1,2 004 546
287,6,0,75005,7,1991,0,3 706 031
289,5,1,75006,1,2020,0,4 158 999
131,10,1,75009,8,2020,1,1 238 474
248,7,0,75008,3,2005,1,2 752 800
129,7,0,75015,5,2008,1,1 598 955
133,10,1,75004,6,2010,1,1 353 009
340,7,1,75002,3,2006,0,3 935 160
54,4,1,75002,3,1991,1,543 834
71,3,0,75014,10,2001,1,1 061 237
303,9,0,75020,3,1991,0,3 688 722
167,8,0,75019,2,2008,1,2 143 111
248,6,1,75006,8,1993,0,2 209 184
94,4,0,75018,6,2006,1,952 502
155,9,1,75010,3,2015,1,1 859 070
154,10,1,75011,8,2017,0,2 167 088
277,6,0,75019,5,1995,1,2 817 921
125,6,0,75018,1,2017,1,1 440 250
29,1,1,75016,8,2009,1,340 083
284,7,0,75009,4,1993,1,3 154 672
97,4,1,75014,7,2009,1,1 154 106
277,7,1,75015,1,2009,1,3 615 404
52,4,0,75019,5,2014,0,473 200
49,1,1,75015,5,2017,0,448 840
210,10,1,75013,1,2011,0,1 869 000
26,1,0,75018,9,2008,0,286 936
150,7,1,75009,7,2001,1,2 053 650
216,4,1,75006,3,1994,0,3 120 552
211,8,1,75011,9,2021,1,3 024 263
182,4,0,75013,9,1998,1,2 109 562
26,2,0,75014,10,2002,0,297 726
22,1,0,75001,3,2021,0,253 484
206,7,1,75012,9,2018,0,2 042 284
167,4,0,75003,7,1999,1,2 105 870
151,9,0,75020,2,2012,1,1 410 944
261,4,1,75013,4,2010,0,2 540 052
208,10,0,75014,1,2010,1,2 832 960
143,9,1,75001,1,2015,1,1 647 646
52,5,0,75005,6,1991,1,651 248
88,5,1,75011,5,1990,0,829 488
178,7,0,75018,2,2000,1,2 165 370
66,5,0,75004,9,2004,1,855 162
130,7,1,75015,9,2000,0,1 264 120
257,8,0,75019,9,2014,1,2 606 237
121,10,1,75009,2,2014,1,1 500 158
345,8,1,75005,7,2004,1,4 121 025
255,6,0,75005,1,2001,1,2 401 335
52,3,1,75001,1,1994,1,436 904
244,9,0,75011,2,1999,0,3 209 820
111,7,1,75014,1,2021,0,1 652 457
272,8,0,75006,1,2013,0,3 205 520
239,7,0,75017,2,1996,0,2 802 992
293,4,1,75019,4,2012,1,2 909 783
205,7,0,75010,1,2021,1,1 849 305
282,9,0,75016,10,2001,1,4 150 758
141,6,1,75008,10,1993,0,1 690 872
94,9,0,75009,2,2018,0,1 041 238
282,6,1,75006,5,2006,0,2 398 974
177,9,0,75003,2,1995,0,1 734 423
143,10,0,75018,5,1990,0,1 663 376
179,8,0,75013,1,2007,0,2 482 730
292,5,0,75020,3,2009,1,4 036 608
237,5,1,75017,9,2019,0,3 331 035
232,4,1,75017,3,2012,0,2 904 176
283,9,1,75011,9,1998,1,4 128 970
48,1,0,75006,8,2011,1,481 200
327,10,1,75015,4,1992,1,3 290 928
319,6,1,75014,2,1991,0,4 197 721
335,9,0,75015,1,2009,1,4 257 850
117,10,0,75020,8,2019,1,1 743 885
194,4,1,75014,6,2007,0,1 886 262
108,5,0,75010,7,2004,0,1 475 388
216,10,0,75007,8,1991,0,2 437 992
97,6,1,75003,9,2014,0,1 325 990
94,7,1,75011,2,1994,1,808 682
34,1,0,75011,1,1998,1,362 134
55,4,0,75007,1,2020,0,511 500
106,6,1,75007,8,2017,0,984 952
50,1,0,75005,1,2005,0,430 700
330,10,0,75015,3,1991,0,3 059 100
185,9,1,75020,4,2003,0,2 322 305
20,1,0,75011,6,2008,0,219 260
39,1,0,75005,7,2012,0,469 248
189,7,1,75013,3,2009,1,2 782 269
51,4,1,75015,10,2011,0,654 075
244,4,0,75004,4,1992,0,2 292 380
184,9,0,75007,10,2010,1,2 265 224
22,1,1,75018,7,1992,0,209 088
45,1,1,75014,4,1997,1,465 210
47,1,0,75016,10,2020,0,412 378
95,4,0,75019,8,2020,1,1 119 005
337,9,1,75010,2,2010,0,2 837 877
171,7,1,75001,2,2004,1,2 345 607
240,8,0,75011,9,1998,0,3 413 520
219,4,1,75004,8,1996,0,2 079 843
259,7,1,75016,5,2006,0,2 335 403
94,7,1,75001,7,1991,0,1 226 512
119,9,1,75005,8,2013,0,1 457 869
230,9,0,75004,7,2002,1,3 431 830
22,2,0,75001,3,2012,1,230 054
53,5,1,75003,1,2019,0,733 626
154,4,1,75016,6,2009,1,2 174 326
178,5,1,75012,7,1999,0,2 144 544
254,7,0,75005,3,2017,0,2 897 124
199,7,1,75006,7,2019,0,2 506 206
257,7,0,75004,1,2009,1,3 335 860
296,5,0,75013,7,1991,0,3 593 736
308,10,1,75005,7,2020,1,4 286 436
145,7,1,75013,6,2012,0,2 070 745
207,10,0,75013,4,2014,0,2 919 114
145,9,1,75007,3,2008,1,1 862 090
161,8,0,75004,3,2019,0,2 338 203
264,8,1,75014,1,1997,0,3 560 304
332,8,1,75009,8,1995,1,3 711 428
208,4,1,75007,9,2016,1,1 904 032
144,10,1,75006,3,2019,1,1 856 448
259,7,1,75019,10,2008,1,2 582 748
202,4,1,75019,10,2019,1,1 962 834
267,6,1,75008,2,2011,1,2 390 451
187,10,0,75018,7,2012,1,2 759 933
234,10,0,75011,6,2008,0,2 882 880
34,1,1,75019,2,2014,1,338 708
319,6,0,75007,2,2019,1,3 831 828
139,7,0,75014,6,2010,0,1 974 495
182,5,0,75008,2,2007,1,1 645 098
108,9,0,75009,6,2012,1,1 013 580
331,6,0,75005,6,2012,0,3 700 249
37,2,1,75003,4,2001,0,400 525
234,8,1,75017,6,1996,1,2 114 892
281,7,1,75007,9,2002,1,3 869 651
296,9,0,75006,1,2009,1,2 999 960
283,6,0,75007,8,2017,0,3 478 353
342,10,0,75010,2,2006,1,3 608 784
63,3,1,75006,4,2020,0,885 969
263,7,0,75007,8,2000,0,2 276 791
166,10,0,75015,6,2008,0,1 496 490
209,10,0,75012,8,1992,0,2 972 607
106,10,1,75019,7,2013,0,1 264 898
179,4,1,75019,8,2014,1,1 643 399
63,3,0,75003,10,2008,0,791 091
284,4,0,75015,7,2015,0,4 164 576
197,7,1,75015,8,1992,0,2 342 527
297,10,1,75003,1,2009,0,3 213 837
76,4,0,75013,2,2001,1,1 048 420
164,5,0,75014,4,1997,1,1 917 488
343,9,0,75009,4,2005,1,3 133 305
113,10,1,75012,4,1997,1,1 028 639
230,10,1,75011,10,1990,1,2 751 260
55,4,1,75015,9,1996,1,481 635
26,2,0,75018,7,1993,0,368 082
320,6,1,75015,2,2000,1,4 274 240
256,7,0,75002,9,2003,1,2 301 184
187,4,0,75020,8,1990,0,1 674 959
32,1,1,75001,3,2019,0,462 784
282,10,0,75008,8,2017,1,2 591 862
291,7,0,75015,7,1996,0,3 564 750
96,6,1,75017,5,2006,0,1 292 544
296,4,1,75002,10,2018,0,2 584 672
298,7,1,75017,6,2020,1,4 083 494
206,9,0,75009,1,2000,1,1 876 660
208,10,1,75015,10,2004,1,2 646 800
30,1,0,75003,5,2003,0,434 760
343,6,1,75014,4,2011,0,3 899 910
80,4,0,75012,2,2009,1,869 920
290,7,1,75012,6,2006,1,2 915 950
239,10,0,75018,6,2001,1,2 969 097
137,10,1,75013,2,2001,0,1 625 505
287,10,1,75018,5,1991,0,3 219 279
166,8,1,75010,4,2014,1,2 072 344
229,10,0,75012,6,2017,0,2 385 722
56,4,1,75002,9,2001,1,808 472
289,4,0,75009,8,2019,1,2 525 282
206,10,1,75012,3,2015,0,3 008 012
237,10,1,75007,1,2017,1,2 202 441
40,2,0,75011,8,2020,1,526 960
345,10,1,75004,10,1998,0,3 216 780
45,2,1,75005,8,2003,1,480 600
69,4,1,75003,8,2011,1,645 840
247,8,1,75019,8,2006,1,3 313 505
241,8,0,75019,9,1994,0,2 291 910
33,2,1,75019,1,1991,0,379 137
57,5,0,75001,7,2006,1,712 044
224,5,1,75006,4,2020,0,2 613 632
27,1,0,75013,5,2019,0,288 036
267,7,1,75019,4,1995,0,3 790 332
175,9,1,75018,8,2001,0,2 369 675
335,4,0,75012,7,1998,0,4 421 330
199,9,0,75011,3,2010,0,2 648 491
107,7,1,75015,9,1990,0,1 602 432
147,8,0,75014,4,2017,0,1 991 850
218,9,1,75012,7,2014,0,2 971 776
202,9,1,75013,4,1990,1,2 938 090
97,7,1,75006,10,1999,0,888 520
72,5,1,75008,7,2014,1,937 152
332,10,0,75017,8,2011,1,4 837 572
349,7,0,75002,9,2014,1,3 226 854
339,5,1,75014,7,1999,1,4 847 022
311,7,0,75003,8,2000,0,4 284 958
97,7,1,75011,3,1993,0,1 034 311
304,9,0,75009,7,2000,1,2 587 952
23,2,0,75018,5,1995,0,200 054
230,6,0,75016,7,2004,0,2 093 690
68,3,1,75013,3,2010,0,781 116
290,6,1,75009,10,2002,0,3 627 900
272,6,1,75013,6,2009,0,4 052 256
103,6,0,75020,1,1992,1,1 094 375
57,4,0,75004,4,2013,1,644 499
110,10,0,75020,9,1998,1,1 321 210
263,7,1,75007,7,1992,0,3 715 927
252,9,1,75017,5,1999,1,2 901 024
86,5,1,75004,2,2006,0,1 184 048
272,6,1,75015,2,2001,1,2 329 408
239,9,1,75002,6,1994,0,3 292 703
54,5,1,75003,5,2005,0,623 214
185,8,1,75019,3,2005,1,2 019 460
282,9,0,75008,10,2003,1,4 015 680
250,6,0,75003,8,2020,1,2 238 250
299,7,0,75017,1,1998,0,3 951 285
90,5,0,75010,4,2003,1,1 082 250
231,10,0,75007,7,2015,0,2 741 739
217,5,1,75008,10,1997,1,2 747 003
300,8,1,75007,2,2003,1,3 267 000
317,5,0,75006,2,2010,0,3 835 066
82,5,1,75011,4,1991,0,925 288
323,6,0,75008,7,2017,0,4 591 768
48,2,1,75018,4,2013,0,708 912
220,4,1,75012,6,2010,0,3 180 980
23,2,0,75006,10,2020,1,289 501
320,9,1,75018,9,2006,1,2 964 480
192,10,1,75001,6,2009,0,2 372 352
336,6,0,75011,10,2018,0,3 929 520
328,4,0,75014,2,1998,0,4 077 368
43,1,1,75012,3,2001,1,476 612
122,10,0,75016,8,2001,1,1 589 172
224,6,1,75014,9,2012,1,2 158 464
29,2,1,75004,7,2011,1,254 533
22,2,1,75009,9,1999,1,313 962
250,7,1,75005,6,2012,0,2 327 000
323,10,0,75005,10,2018,1,3 407 004
236,6,0,75019,3,2009,1,3 004 280
187,5,1,75010,5,2007,1,2 495 141
127,8,0,75012,3,2019,0,1 197 610
298,8,1,75017,6,2019,0,4 353 482
101,5,0,75017,9,1992,0,1 317 848
231,5,1,75005,4,2001,0,2 580 270
281,10,0,75018,2,2007,1,2 486 569
56,5,1,75005,4,2017,1,644 840
31,2,1,75011,2,2017,1,300 328
318,5,1,75015,7,2013,0,4 176 930
51,3,1,75018,9,2014,1,456 807
146,10,1,75004,3,1993,0,1 892 890
137,9,1,75001,5,1999,0,1 378 768
156,7,1,75009,6,2019,1,1 388 088
156,5,0,75009,1,2011,1,1 359 384
123,7,1,75006,7,1996,1,1 533 933
102,9,0,75010,4,1990,1,1 184 526
163,9,0,75003,8,2000,1,2 176 213
317,5,1,75002,5,2009,1,2 783 894
220,10,1,75012,8,2007,1,2 523 400
91,8,0,75001,9,2018,0,1 327 417
216,6,1,75020,8,2016,0,1 887 192
213,5,0,75004,3,2008,0,2 012 637
304,9,0,75005,10,2008,0,2 819 904
165,8,1,75004,8,1995,1,2 180 970
175,8,1,75016,7,1991,0,2 082 150
143,8,1,75018,2,1990,0,1 492 491
187,9,0,75014,7,2013,0,1 873 366
239,9,1,75002,10,2005,0,2 805 621
121,4,0,75010,7,1991,1,1 485 638
318,4,0,75005,7,2008,1,4 433 556
315,8,1,75012,3,2015,0,3 820 950
289,10,0,75008,6,1999,1,4 246 566
66,4,1,75016,5,1992,1,616 836
239,9,1,75014,9,2008,0,2 782 677
68,4,0,75017,8,2015,0,762 620
320,9,0,75008,4,1991,0,3 735 040
218,10,1,75019,1,1998,1,3 060 284
33,2,1,75012,9,2020,0,469 194
69,5,1,75017,10,2005,1,993 738
130,9,0,75011,9,2018,0,1 347 190
131,9,1,75019,3,2008,1,1 846 576
69,3,0,75010,8,2016,1,1 025 823
272,9,0,75008,2,2019,1,3 490 032
192,7,0,75007,10,2011,1,1 963 200
44,2,1,75003,5,1999,0,431 948
68,4,0,75004,4,1996,0,903 720
49,2,0,75009,1,1998,0,639 842
56,4,0,75006,8,1992,1,740 656
333,9,0,75005,5,2007,1,4 743 918
182,6,0,75009,9,2019,1,2 204 930
159,9,0,75017,5,2016,0,2 186 568
135,4,0,75020,3,2012,1,1 601 235
23,1,0,75009,4,2021,0,319 792
21,1,0,75014,6,2002,0,266 070
139,5,1,75004,7,2010,1,1 371 930
330,10,1,75016,2,1996,1,3 892 350
161,8,1,75018,3,2010,1,2 000 103
324,8,1,75001,2,2015,1,4 111 236
136,4,1,75007,8,2011,1,1 761 200
299,4,0,75005,2,2016,1,2 619 838
83,3,1,75008,6,1992,0,1 152 455
35,2,0,75001,7,1992,1,350 910
307,6,1,75003,1,2018,0,3 078 596
228,7,0,75002,8,1997,0,3 342 936
338,8,0,75007,9,1999,1,3 461 458
44,2,1,75009,2,2020,1,471 284
136,9,1,75017,9,1994,0,1 225 360
226,5,0,75002,1,2004,1,2 186 776
296,10,1,75003,7,2019,1,3 344 208
214,5,1,75013,6,2006,0,2 887 930
320,6,1,75010,1,2013,0,3 214 400
34,2,1,75001,6,2008,1,335 104
308,9,0,75016,9,2000,0,2 757 524
272,4,1,75019,1,2007,1,2 361 232
306,5,0,75011,5,2005,0,2 889 252
107,9,0,75013,10,1994,1,972 737
143,10,0,75006,1,2021,0,2 027 454
296,8,1,75006,3,2020,0,4 392 344
72,4,1,75010,2,2014,1,1 056 384
349,9,1,75009,10,2019,1,3 826 087
347,9,1,75009,1,2001,0,3 008 837
166,7,0,75005,5,1991,0,1 715 610
236,5,1,75004,4,2018,0,3 398 164
239,4,0,75009,7,2019,1,3 208 097
346,7,0,75012,8,2021,1,4 917 698
207,5,0,75013,8,2000,1,2 164 599
202,4,1,75012,10,2011,1,2 425 818
163,8,1,75014,6,2013,0,2 242 391
68,5,1,75010,5,2003,0,680 204
144,8,0,75011,8,2007,0,1 435 680
63,3,1,75004,5,1992,1,865 179
169,5,1,75007,3,1990,0,1 946 542
50,1,1,75018,5,2013,0,464 200
201,6,1,75001,1,2017,1,1 834 527
86,3,1,75008,6,2020,0,794 898
198,6,0,75017,9,2008,0,2 416 986
27,1,1,75019,7,2012,0,280 854
234,6,0,75001,6,2003,1,3 191 760
286,10,1,75006,1,1992,0,3 298 724
112,7,0,75005,5,2012,1,1 055 600
96,6,1,75013,9,1995,0,806 880
39,2,0,75015,10,2021,0,514 878
341,9,1,75004,1,1995,0,2 961 585
251,9,1,75012,10,1996,1,3 294 626
350,5,1,75011,7,2005,1,3 134 250
208,5,1,75017,10,2008,0,2 172 560
152,10,1,75006,8,2000,1,2 242 152
345,10,0,75019,6,1990,1,4 643 355
32,1,1,75016,2,2009,0,336 640
47,2,1,75001,3,2002,1,678 304
154,6,0,75003,9,2013,0,1 545 390
172,5,0,75009,4,2003,0,1 755 088
263,10,0,75003,3,2001,0,2 267 060
72,3,0,75016,9,2015,0,852 768
210,9,1,75014,4,1993,0,2 088 660
336,6,0,75002,3,2017,0,4 099 200
105,9,0,75004,1,2015,1,1 016 295
40,2,0,75009,5,2013,1,569 520
23,1,1,75019,9,2015,1,328 141
324,6,1,75004,6,2021,1,3 828 384
236,5,1,75013,2,2019,1,3 101 276
244,10,1,75011,10,2012,0,3 539 464
138,6,0,75017,4,2004,0,1 836 918
85,5,1,75012,8,2014,1,829 515
339,7,1,75016,9,2004,1,5 005 335
116,10,1,75012,6,2002,0,1 613 096
76,5,1,75003,3,2021,0,968 164
72,3,0,75012,5,2004,1,1 009 584
191,8,0,75014,4,1992,0,2 088 203
168,7,1,75015,1,2002,0,2 439 864
237,9,1,75010,1,2021,1,2 383 035
318,8,0,75013,4,2002,0,3 959 418
168,7,0,75017,6,2018,1,2 382 240
109,4,1,75019,4,2016,1,1 550 307
81,4,1,75008,9,1998,0,1 039 716
257,4,1,75016,3,2014,1,2 535 562
285,7,1,75018,3,2020,1,3 559 365
160,7,0,75017,7,1993,0,1 763 040
190,6,1,75002,4,2013,0,1 941 040
201,5,0,75016,4,2017,1,2 270 094
175,6,1,75005,1,1993,0,1 568 350
242,4,1,75013,8,1998,1,3 129 786
77,4,0,75010,9,2008,0,1 112 650
70,4,1,75013,7,2005,0,623 000
203,4,0,75010,9,2011,0,2 330 846
102,6,1,75015,3,2000,0,1 168 614
327,7,1,75010,10,1993,1,4 550 205
297,5,1,75011,6,1994,0,3 266 703
277,8,0,75004,3,2012,1,2 339 542
258,4,0,75004,2,2020,1,2 537 172
314,7,0,75006,4,1990,1,3 668 776
88,5,0,75005,3,2020,0,836 704
315,4,0,75012,10,1999,1,3 787 875
262,7,0,75002,6,1999,0,3 403 118
162,4,1,75001,10,1995,0,1 745 226
342,4,0,75001,5,1992,1,4 292 100
73,3,1,75010,4,1999,0,703 136
54,5,0,75016,10,2020,1,603 828
230,4,1,75018,8,2016,1,2 305 750
71,5,1,75014,3,2005,0,957 506
161,4,0,75006,10,2012,0,1 410 843
31,2,1,75007,9,2003,1,262 012
272,9,0,75017,6,2002,0,3 927 952
42,2,0,75002,9,1991,0,417 522
146,10,1,75010,2,1992,0,1 385 102
273,8,1,75003,10,2014,1,3 695 055
299,4,0,75018,6,2002,1,3 358 069
122,7,1,75015,7,2016,1,1 090 558
78,4,1,75012,8,2004,1,994 032
339,6,0,75011,7,2006,0,4 899 228
112,7,1,75001,5,2014,1,1 057 616
272,7,0,75017,7,2008,0,2 851 376
269,9,1,75003,4,2018,1,2 324 429
73,5,1,75014,9,2018,1,1 080 546
36,2,1,75014,8,2004,1,442 584
278,9,1,75019,1,2001,0,3 964 280
275,9,1,75011,6,2003,0,3 592 600
73,4,1,75010,9,2011,1,615 244
344,4,1,75009,2,2013,1,4 333 712
108,4,0,75010,9,1994,1,1 137 240
115,10,1,75013,9,1996,0,1 470 965
302,9,1,75004,8,2016,0,2 876 248
101,5,0,75001,1,1990,0,1 377 539
338,9,1,75010,1,2013,1,4 576 182
43,1,1,75006,7,2008,0,435 418
57,5,1,75019,7,1996,1,745 275
109,10,0,75011,9,2010,0,1 166 954
161,8,0,75002,8,2010,1,1 924 272
207,10,0,75006,8,2017,1,2 769 660
183,6,0,75001,3,2012,0,2 353 746
320,9,1,75016,8,2002,1,4 351 040
137,9,1,75012,6,2000,1,1 571 938
164,5,1,75005,1,2011,0,2 263 364
92,7,1,75018,7,1991,1,1 257 456
306,8,0,75013,2,2001,1,4 000 032
203,10,0,75018,8,2019,1,2 942 079
291,7,0,75017,7,1991,0,2 903 016
223,7,1,75020,5,2004,0,3 165 039
