squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
157,5,0,75001,1,2020,0,1830463
165,10,1,75013,7,1999,1,1743390
334,10,1,75016,1,2000,0,3483286
163,4,0,75003,7,2016,0,2223483
122,7,1,75018,7,1997,0,1749114
260,6,0,75006,5,2021,0,3833960
119,10,0,75010,8,2001,0,1716099
205,8,1,75007,6,2005,1,2452825
156,9,1,75006,10,2010,1,2149524
138,5,1,75018,10,2014,0,1787928
339,7,0,75010,7,2012,1,3265926
284,5,1,75015,7,2002,0,3969184
350,4,0,75010,9,2020,1,4005050
22,1,1,75015,7,1994,0,320914
304,4,1,75014,7,2019,0,3482320
74,3,0,75002,6,1992,0,723720
119,6,1,75018,8,2020,0,1376830
26,1,0,75011,3,2002,0,303628
299,9,0,75003,4,2009,0,4468555
333,9,1,75014,6,2021,1,3105558
89,3,0,75006,1,2005,1,1311682
136,10,1,75010,8,2021,0,2036056
302,7,1,75014,2,2007,1,4199310
34,1,0,75003,8,2012,0,476918
240,4,1,75014,1,2018,1,2156400
184,5,0,75006,2,2013,0,1977632
198,9,0,75011,2,1995,1,2423916
337,10,1,75005,6,2013,1,2973351
82,5,0,75010,3,1992,0,1121514
79,5,0,75005,9,2010,1,1177890
106,4,1,75020,10,2002,1,1358602
86,5,0,75015,4,2011,1,1270392
301,7,0,75014,7,2012,0,3232439
256,4,0,75002,2,2005,1,3793152
221,8,1,75003,8,2019,1,3056872
113,4,1,75015,4,2002,1,1167290
145,7,0,75007,2,2018,1,1268460
277,9,0,75012,8,2009,1,4103201
76,5,1,75019,10,2010,0,717668
52,5,0,75011,8,2011,0,683540
310,5,0,75015,4,2020,0,2950270
350,8,1,75016,2,2006,1,4963700
264,7,0,75019,9,2016,1,3117048
161,7,0,75011,4,1990,1,1824130
32,1,1,75011,9,2021,1,432032
99,7,1,75002,9,2003,0,1191069
265,6,0,75004,5,2013,1,3846475
175,9,1,75017,4,2018,0,2569175
275,8,1,75003,8,1992,0,2856700
230,6,0,75010,3,1990,1,2116230
76,5,0,75017,4,2013,0,873696
291,10,0,75020,4,2016,1,3197799
185,4,1,75006,3,2018,0,2328040
163,5,0,75004,5,1992,0,1761378
336,6,0,75002,8,1999,1,3738672
52,3,1,75018,2,1996,0,759980
150,4,1,75012,2,2015,1,2188200
198,4,1,75001,3,2014,1,2569248
137,4,1,75008,6,1992,0,1347121
154,9,1,75005,4,1995,1,2098404
174,7,0,75017,10,1992,1,2311242
72,4,0,75001,4,2004,1,678600
195,9,0,75002,5,2004,0,2771340
100,8,0,75017,5,2012,1,929000
111,5,1,75016,2,1997,1,1320900
121,6,1,75014,10,2007,1,1504877
118,5,1,75017,4,2010,1,1123832
336,10,1,75013,1,2013,1,4190928
292,5,1,75017,7,1996,1,3769136
39,2,0,75001,5,2001,0,578253
229,7,0,75004,4,1992,1,2605333
303,6,1,75016,9,2015,1,3063330
67,5,1,75013,7,1993,1,850230
141,8,1,75010,9,1994,1,2086659
141,8,1,75006,4,2012,0,1372353
90,3,1,75014,5,2013,0,1212030
300,8,0,75016,5,2014,1,2880900
324,4,1,75016,7,2009,1,3614544
110,4,0,75001,8,1990,1,1517010
278,7,1,75019,4,2002,0,3242036
40,2,1,75014,1,2018,0,548400
343,6,1,75018,6,2002,0,3774372
200,10,1,75018,2,1996,0,2936400
125,4,0,75018,5,1998,0,1080750
294,5,0,75010,2,1991,1,4187442
156,7,0,75006,4,1994,1,1314300
191,4,1,75003,4,1997,0,2252081
194,9,0,75012,3,2018,1,2434894
151,9,0,75002,4,2014,0,1698599
87,3,0,75005,2,1996,0,1117080
162,10,1,75014,8,2018,0,1744254
62,3,0,75008,7,1990,1,520986
178,8,1,75001,4,1993,0,1687796
154,6,0,75001,4,1994,0,1333178
301,9,1,75011,1,2012,0,4334400
154,5,0,75004,7,2007,0,1676598
25,2,0,75019,2,2006,1,295850
104,5,0,75014,1,1990,1,1230632
155,10,1,75006,6,2009,1,1504740
149,10,1,75011,4,1996,0,1857434
227,10,0,75012,8,2016,0,3389110
165,5,1,75013,5,2009,0,2043525
150,6,1,75016,7,1999,1,1547400
22,2,1,75015,10,2000,1,225412
176,5,1,75010,8,2005,0,2139632
255,6,0,75013,8,1991,1,3396090
300,6,0,75015,1,2010,1,3786000
314,10,0,75007,8,1990,1,3876644
43,1,1,75016,5,2010,1,421744
335,8,0,75019,9,2003,0,3947305
279,4,0,75014,8,1997,0,3647925
142,8,1,75013,1,1996,0,2010294
30,2,1,75002,4,2020,0,418080
201,7,0,75019,8,2018,1,2065074
94,6,0,75002,2,2014,1,846846
350,8,0,75007,9,1995,1,4915750
234,7,1,75010,7,1993,1,3266874
141,9,0,75003,2,2006,0,1521390
315,5,0,75006,2,2016,0,3604230
134,9,1,75020,8,2006,1,1155750
293,4,1,75016,7,2004,1,2663370
30,1,1,75010,2,1990,1,421020
187,9,1,75009,8,2005,1,2642310
119,8,0,75003,9,1992,0,1433117
277,5,1,75018,5,2016,1,2573053
60,5,1,75013,3,2011,1,517260
265,6,0,75013,6,2004,0,2870215
330,10,0,75009,9,2006,0,4312110
184,7,1,75011,6,1996,1,1991800
293,4,0,75011,6,2010,1,2858801
107,7,1,75002,1,2014,1,1192515
74,4,1,75013,9,1997,0,907684
68,4,1,75003,1,2013,1,840684
103,7,0,75010,4,1995,0,1041433
100,10,0,75017,9,2016,0,991900
242,4,0,75016,4,2013,1,2671922
41,2,0,75015,4,2010,1,406597
321,5,0,75016,5,2000,0,3167307
109,8,1,75020,3,2008,1,1031903
177,7,1,75002,3,1998,0,2116389
106,5,0,75016,10,2018,0,1060000
65,4,1,75003,9,2006,0,596895
236,5,0,75011,3,2019,0,2154916
103,5,1,75013,5,1990,1,973762
337,9,0,75009,3,2008,0,4816741
83,3,1,75020,10,2000,0,883950
212,6,0,75008,6,2002,0,2080992
308,9,0,75003,5,2002,0,3402476
341,10,1,75014,4,2010,1,4243745
173,9,0,75015,6,2002,1,2112676
305,6,1,75015,5,2002,0,3262585
51,5,0,75012,3,2006,0,742254
142,10,0,75019,1,1997,0,2113812
299,10,0,75018,9,2003,0,2604589
147,8,0,75013,8,1995,0,1683738
91,10,0,75011,8,1995,0,1132768
118,8,0,75007,7,1995,0,1398654
202,6,1,75020,9,1998,1,2271490
317,9,0,75004,6,2015,1,3557057
164,8,1,75004,4,2016,1,1910436
161,10,0,75011,2,1993,1,2057580
280,9,1,75016,8,2005,0,3134320
41,2,0,75014,2,2014,0,567891
75,5,1,75010,7,2014,1,747375
52,5,0,75015,7,1998,0,603512
221,9,0,75004,10,1995,1,2246465
115,7,0,75015,3,2006,0,1056505
67,4,0,75003,7,2011,0,723198
291,9,1,75016,6,2010,1,3870882
300,4,1,75013,6,2018,0,4483800
123,5,0,75019,5,2013,0,1591005
24,1,0,75019,9,2012,0,248568
155,4,0,75008,9,1996,1,1529230
201,9,0,75016,6,1996,1,2103666
59,3,0,75002,10,2020,1,698619
169,8,0,75019,8,2003,0,1871337
302,8,0,75002,10,1993,0,3983078
183,4,1,75015,9,1998,0,1947669
88,5,0,75010,1,2003,1,1186680
83,5,0,75015,2,2016,1,1023473
186,9,1,75013,8,2012,0,2566800
153,7,1,75005,2,2008,0,1559682
344,7,0,75020,8,1997,1,4936744
80,4,1,75019,2,1992,1,672720
63,3,1,75014,7,1990,0,540918
96,4,1,75009,7,2017,1,975360
209,9,1,75010,4,2017,1,3114309
75,3,1,75010,8,2006,0,907650
30,2,1,75013,9,1997,0,322710
186,5,1,75005,8,2020,1,2208006
56,3,0,75004,6,1999,1,650328
96,5,0,75020,3,2019,1,811680
104,5,0,75005,7,2012,1,1426152
339,10,1,75015,8,1994,1,3827310
56,3,1,75017,1,1991,1,472752
198,4,1,75014,5,2004,1,2854566
270,7,1,75002,7,1998,1,2475090
342,10,1,75003,2,2014,1,3562614
164,6,0,75019,6,2012,0,2016872
135,10,1,75007,9,1997,0,1940895
123,10,0,75012,8,1996,0,1109829
350,5,0,75014,6,2017,0,4763500
29,2,0,75002,9,2015,0,360992
207,4,1,75015,2,2017,1,2020320
261,4,1,75016,2,2002,0,3321486
77,3,0,75016,5,1997,0,1000846
126,7,1,75007,3,2001,0,1662066
194,5,1,75010,8,2007,1,2673126
25,1,1,75007,8,2011,1,250600
172,4,1,75020,10,2010,0,1631420
90,5,1,75014,3,2014,0,784530
194,7,1,75005,2,2003,0,2355354
338,8,0,75001,7,2000,1,3690284
60,4,1,75012,4,2011,0,739380
84,5,0,75020,2,1995,1,1035720
179,6,1,75004,10,2009,0,1880753
262,5,1,75018,1,1994,1,3638394
109,5,1,75018,6,2001,1,1582789
76,4,1,75011,7,2019,1,1101848
203,9,1,75009,2,2006,1,1883637
327,8,1,75016,3,2014,1,3653244
58,5,1,75008,5,2008,1,859096
165,8,1,75005,4,2014,0,1501005
38,2,0,75008,4,2015,1,382204
297,8,1,75010,1,2004,0,3467475
25,1,0,75004,3,1990,0,298575
98,4,1,75011,2,2013,0,1111418
299,4,0,75005,7,2014,0,2602795
163,4,1,75003,5,1999,1,2311829
348,6,1,75009,8,2016,1,3080844
67,4,0,75004,2,2021,1,916560
205,7,0,75016,1,2000,0,2916740
43,2,0,75002,4,2001,1,492909
118,6,1,75001,2,2014,1,1242068
301,8,1,75015,5,2006,1,4442158
172,4,0,75019,6,2001,0,1456668
250,9,0,75009,7,2021,0,3450250
280,6,1,75006,1,2006,0,3047800
217,4,0,75015,10,2020,1,2326023
136,9,0,75015,10,2013,0,1311992
301,7,0,75003,7,2019,1,3807349
158,10,0,75009,3,2017,0,2314068
297,4,1,75018,8,2002,1,2750517
39,2,0,75014,4,1991,0,518115
247,5,1,75016,9,2017,0,2993393
262,10,1,75005,6,1996,1,3092910
254,9,1,75010,9,2008,0,2158238
70,3,1,75014,8,2020,1,639100
258,8,1,75010,1,1998,0,3107352
192,5,1,75006,2,2001,1,1988928
23,2,0,75009,4,2013,1,221352
102,6,0,75018,6,1992,0,1418922
37,2,1,75016,6,1996,0,335035
299,7,1,75005,9,2013,0,3273153
232,9,0,75010,2,1995,0,2222792
326,9,1,75001,6,2017,0,4880546
149,5,1,75001,10,2005,0,1749111
181,10,1,75005,5,2001,0,2467211
194,9,1,75006,10,2021,1,1787322
190,10,0,75011,4,1993,1,2712250
86,5,1,75008,10,2018,1,1133222
201,5,1,75015,6,2009,1,1939047
145,10,1,75002,8,2019,1,1615590
136,10,1,75012,9,2017,1,1716048
39,2,1,75010,6,2018,1,531258
94,4,0,75005,1,2018,1,1002698
305,10,1,75002,8,1994,0,4133360
278,8,1,75012,3,2015,0,3965948
126,6,1,75013,8,2009,1,1253196
54,4,0,75015,6,2008,1,523692
31,1,1,75001,1,2014,1,396831
63,3,1,75018,3,1996,1,780444
328,10,1,75004,10,2012,1,4416848
84,3,1,75016,4,2016,0,956172
105,10,0,75012,4,2013,1,953610
61,3,1,75010,6,2006,0,584746
176,6,1,75001,7,2021,1,1765984
261,4,0,75009,10,1992,0,2833677
46,2,0,75009,1,2020,0,529276
263,7,0,75004,5,2001,1,3501056
76,4,1,75001,3,1993,0,695476
97,5,0,75012,1,2007,1,939736
37,2,0,75014,3,1999,1,338365
96,4,0,75018,7,2010,1,1179840
349,10,1,75018,9,2021,1,4049098
264,8,1,75010,5,2001,0,2582976
295,4,1,75016,8,1996,0,3185410
122,5,0,75017,4,2001,1,1108858
244,7,0,75003,3,2012,1,3130520
48,2,0,75016,10,2003,0,427104
110,9,0,75005,1,1990,0,1174140
190,4,1,75009,7,1992,1,2185380
302,9,1,75004,8,1997,1,2741254
52,3,1,75015,1,2018,0,575692
311,6,0,75010,4,2014,1,4371727
289,7,1,75020,10,2016,0,3627817
164,9,1,75003,10,1994,1,2019332
78,3,0,75017,9,2016,1,1158612
122,8,0,75015,1,1994,0,1649318
55,5,0,75002,5,2009,1,728640
245,7,1,75009,8,2012,1,2700635
65,5,0,75003,7,2010,0,640315
107,7,1,75010,9,1991,0,1347772
245,6,0,75015,5,2019,1,2624195
125,8,1,75020,2,1999,0,1674125
191,4,0,75003,4,1997,0,2513751
241,10,1,75018,7,1992,1,2839221
38,2,1,75004,7,2011,1,364040
241,8,1,75020,8,1991,0,2784032
158,5,1,75012,3,2005,0,2014500
214,4,0,75020,3,1995,0,3018256
182,7,0,75003,1,2013,0,2705976
209,10,0,75015,6,1994,0,2644477
296,6,1,75016,9,2013,0,4333440
30,2,1,75016,6,2014,0,401880
163,5,1,75017,1,1990,0,2059994
193,4,0,75009,2,2005,0,2537564
334,5,0,75004,2,2021,1,4593502
159,10,1,75001,4,2014,0,2127420
185,4,1,75001,7,1999,1,1663150
166,10,0,75008,7,2015,1,1561396
96,10,0,75014,9,1996,0,1007040
74,4,1,75003,4,2012,1,1023790
113,6,0,75014,7,2001,0,1550360
63,4,0,75008,7,2001,0,571662
96,7,1,75010,8,2018,1,1426944
228,8,1,75014,1,2001,1,3097608
27,2,0,75009,9,1998,0,278829
204,7,0,75003,9,1992,1,1755828
34,1,1,75013,10,1992,0,352104
146,5,0,75005,1,2019,1,1438538
190,9,0,75008,2,1996,0,2453850
255,9,0,75001,1,2009,1,3398640
303,8,1,75019,1,2016,0,3463290
190,10,0,75009,5,2000,1,1869220
334,5,0,75009,4,2002,0,3053428
56,4,0,75013,4,2020,0,810040
251,6,0,75009,8,1998,0,3689951
225,5,0,75017,3,1992,1,1996425
83,4,1,75009,3,2012,1,752561
194,10,0,75008,3,1996,1,1939612
229,5,0,75017,8,2007,0,2036268
300,7,1,75007,2,2017,0,4105500
345,6,1,75001,9,2006,0,3958185
337,4,0,75019,9,2008,0,3207229
238,9,1,75011,5,2006,1,2899316
131,7,0,75007,7,2020,1,1443489
310,4,1,75013,3,2008,0,4066580
182,9,0,75005,1,2016,1,2241694
179,8,0,75013,4,2012,0,2498840
109,10,1,75014,3,2004,0,1501148
117,6,1,75020,2,2016,0,1692990
52,4,1,75020,5,2010,1,759044
299,10,1,75016,2,2018,0,2551367
269,9,1,75019,7,2013,0,2284886
319,10,0,75008,5,2014,1,3474867
85,4,1,75007,3,2015,0,1202070
186,8,0,75003,8,2020,0,2016798
214,8,1,75009,5,2009,0,2987012
263,8,1,75009,2,2015,1,2506653
91,5,1,75001,1,2018,1,903266
50,1,0,75016,7,2005,1,466800
88,3,0,75008,2,1999,0,793496
287,4,1,75016,3,2015,1,4105535
96,6,1,75003,7,1993,0,1369440
36,1,0,75007,10,2015,1,506412
316,4,1,75019,7,2020,0,4574732
283,6,1,75002,10,1998,1,3140451
110,5,0,75004,4,1997,1,1550450
195,9,0,75011,2,2016,1,2475330
216,9,1,75012,1,1990,1,2701944
94,7,0,75006,2,1998,0,1081752
283,6,0,75017,7,2001,1,3334023
240,8,1,75001,8,2019,1,3307200
240,8,0,75004,4,2020,1,3527040
322,7,1,75006,6,2015,1,3734556
109,5,1,75006,8,1995,1,1314213
324,10,1,75008,7,2004,0,3270780
71,5,1,75019,1,1998,0,742092
31,2,0,75015,8,2015,1,343790
20,1,0,75005,7,2020,1,220500
85,4,0,75001,9,2002,0,1189745
66,4,1,75013,5,2000,0,791934
309,4,0,75020,6,2007,0,2761842
242,7,1,75020,5,2010,1,2995234
147,5,0,75015,10,1999,1,1260231
70,3,0,75003,10,2019,1,909720
204,4,0,75005,9,2005,1,2844576
133,4,1,75019,7,2004,0,1355802
184,9,0,75005,9,2007,0,1725000
245,10,1,75010,2,2008,1,3087490
144,9,1,75008,6,2010,1,1484352
73,3,0,75013,2,2015,0,1021124
35,2,0,75012,3,1994,1,341180
65,3,1,75020,2,2004,1,750945
29,1,1,75015,2,2002,0,353307
93,10,0,75013,1,1993,1,825096
179,5,0,75017,5,2011,0,2124551
340,4,1,75017,3,2001,0,4204100
24,2,1,75013,2,2004,0,244584
249,10,1,75002,10,2011,0,3531318
171,5,1,75004,10,2019,0,2558502
293,10,1,75015,9,2000,0,3119571
260,6,0,75014,6,1991,0,2724020
203,6,0,75001,3,2021,0,2410828
175,6,0,75015,8,1997,1,1605625
69,3,0,75002,8,2020,0,889548
91,6,0,75008,2,1994,1,1336244
348,7,1,75010,4,2010,1,4522608
331,9,1,75012,2,2021,1,2843952
308,7,0,75017,8,2006,0,4206356
167,9,1,75001,10,2012,0,2343511
286,8,0,75007,3,2009,1,2439294
50,1,0,75016,8,1996,0,459200
129,10,0,75010,6,2011,0,1868049
335,8,0,75007,3,2005,1,4778440
346,8,0,75019,3,2020,1,3600130
68,3,1,75004,10,2004,0,806276
350,10,0,75001,10,2006,1,4801650
75,3,1,75001,7,2002,1,1119075
339,6,1,75002,2,1990,1,4645317
69,4,1,75012,10,2014,0,654327
31,1,0,75002,9,1990,0,462613
94,7,1,75016,3,2005,0,1264864
295,5,1,75008,7,2004,0,4189590
166,9,0,75019,7,1995,1,1772880
102,9,0,75014,4,1992,0,993582
80,4,1,75003,1,2003,1,806080
141,8,1,75014,2,1990,0,2030964
102,4,1,75006,10,2015,0,999702
192,6,0,75020,1,1994,0,2267136
217,9,1,75004,3,2008,1,2087106
181,8,1,75020,7,2008,0,2183584
350,9,1,75008,7,1994,0,4081000
151,6,0,75016,3,2017,1,1460925
342,7,0,75004,4,2012,1,4568094
127,9,1,75002,2,2015,1,1341882
55,3,0,75015,8,2002,0,481470
43,1,1,75011,10,1996,0,612234
148,6,0,75017,6,1990,0,1890700
27,2,1,75013,9,1990,0,399303
228,8,0,75014,4,1993,0,3007092
255,9,1,75020,6,2019,0,2883540
213,9,0,75009,1,2000,1,2661435
337,4,0,75010,3,2010,1,3481884
280,10,0,75003,4,1993,1,3830960
230,7,0,75014,4,1999,1,2783920
84,5,0,75011,8,2017,0,727692
54,5,1,75017,4,1997,1,469908
279,8,0,75008,6,2000,0,2919456
232,8,0,75009,8,1992,0,2744560
140,10,0,75015,10,1997,1,2076340
281,6,1,75009,7,1993,0,3753879
124,4,0,75020,8,2001,0,1837308
175,6,1,75001,3,2014,1,1948275
313,4,0,75010,2,2001,0,4065557
142,8,0,75012,7,2005,1,1890588
100,8,0,75015,10,2016,0,955300
61,3,1,75007,4,1998,0,812032
102,8,0,75014,10,2014,0,1077426
296,8,0,75016,6,1997,1,3180520
165,5,0,75011,10,2010,0,1435995
229,8,0,75015,5,2010,0,2873721
112,5,1,75010,3,2020,1,1137696
212,7,1,75015,3,1998,1,2740948
153,6,0,75001,7,1992,1,2163267
201,7,1,75018,5,2006,0,2549886
347,5,0,75016,8,2002,0,4821565
152,4,1,75010,6,1992,1,1828256
166,9,0,75012,10,2006,1,2024536
176,4,1,75016,6,2007,1,1629760
46,1,1,75002,2,2011,1,625830
285,4,0,75020,8,1993,1,4102860
88,3,0,75004,6,1990,1,846736
223,6,1,75011,4,1993,1,2817159
346,5,1,75020,1,1990,0,4884136
267,8,0,75020,2,1999,1,3291309
119,4,1,75012,4,2002,1,1194165
182,6,1,75009,1,2012,0,2317042
299,6,1,75002,1,2014,0,3364049
23,1,1,75003,7,2004,0,220524
58,4,0,75015,1,2013,0,608768
224,5,1,75012,5,2014,1,2750048
233,10,0,75010,9,2013,1,3147597
129,4,1,75003,5,2013,0,1597794
220,6,1,75001,4,1993,0,2566740
93,5,1,75018,2,2020,0,1314183
24,1,0,75011,9,2000,0,243240
306,5,0,75005,3,2003,0,3763800
245,6,1,75016,3,1995,1,3471160
306,4,1,75008,3,1990,1,3306330
154,4,1,75013,4,1998,0,2126432
120,8,1,75010,6,1994,0,1740000
20,1,1,75007,9,2010,1,235580
338,5,1,75012,1,2001,1,3181932
117,4,1,75010,9,1991,1,1526967
189,10,1,75012,5,2018,1,2054619
209,9,1,75013,6,2003,0,2018104
112,4,0,75018,7,2012,0,1410976
302,8,0,75012,4,2020,1,3803690
169,5,0,75002,9,2004,1,1922375
48,1,1,75013,3,1997,0,658464
195,6,1,75004,5,2005,0,1649310
326,7,1,75020,1,2001,0,4079890
249,7,1,75011,1,1999,1,2364753
84,3,1,75009,1,2010,1,1094436
152,5,1,75003,7,1997,1,1654824
221,5,1,75004,6,1992,0,2935543
291,6,1,75002,9,2000,1,3784455
35,2,0,75019,9,2003,1,440370
157,9,0,75002,7,2020,1,1471561
229,10,0,75006,3,1999,1,2249467
204,9,0,75007,3,2012,0,1929228
75,4,0,75002,3,2012,0,802800
130,9,1,75006,3,2011,0,1877460
291,9,1,75019,9,2007,0,4174104
227,5,1,75002,6,2007,1,2974835
165,4,0,75001,9,2015,1,2413950
330,5,1,75006,7,2021,0,4364250
104,4,1,75019,1,2000,0,956904
302,10,1,75019,3,1993,1,4262126
138,6,1,75016,1,2005,0,1407462
134,8,0,75013,2,2003,1,1578654
197,5,1,75011,2,2018,1,2195959
101,5,0,75016,6,2021,0,960207
311,7,1,75004,5,1998,1,4015632
118,9,0,75006,9,1990,1,1274872
155,9,1,75010,3,2005,1,1753825
180,10,1,75015,1,2005,0,2015280
92,10,1,75014,8,2005,1,932052
69,4,0,75010,3,2004,1,919632
108,6,0,75016,7,2015,1,1336284
141,10,1,75010,3,2000,1,1373340
218,10,0,75017,2,2009,0,2675296
241,7,0,75017,3,2006,0,3218314
232,8,0,75019,10,2004,1,2841768
219,7,1,75006,4,2014,1,2839116
225,4,1,75016,2,1993,0,2960775
66,4,1,75001,6,1999,1,653334
166,10,0,75011,5,2007,1,1434572
220,10,0,75020,3,1997,1,3102220
53,3,1,75014,6,1990,0,726206
242,5,0,75016,9,2012,0,2275768
326,5,1,75005,5,2003,0,2969860
233,7,1,75005,6,2014,0,2800194
167,5,0,75012,4,1999,1,1532559
32,2,1,75003,3,1997,1,353088
242,8,1,75020,10,1996,1,2625458
83,4,0,75006,3,2016,0,809167
144,4,0,75003,5,2010,0,2148624
318,4,0,75011,8,1990,0,2773596
175,7,0,75016,4,2004,0,1482425
44,2,0,75002,8,2017,0,408012
220,9,1,75011,5,2004,0,2099460
266,8,0,75001,6,2004,1,3053680
341,8,1,75018,7,2000,1,4545530
175,4,1,75009,2,1994,0,1929200
154,8,1,75018,7,1991,1,2010470
139,10,1,75001,6,2012,0,1755709
84,3,0,75005,6,2008,1,765492
255,6,0,75001,10,2017,1,3769665
113,9,1,75016,4,1997,0,1147515
148,9,1,75001,6,2010,0,1926664
134,7,1,75017,10,1995,1,1239634
134,4,0,75006,10,2012,0,1503212
328,10,0,75012,1,2016,0,3339696
322,5,0,75004,8,2014,1,2895102
137,9,0,75004,3,2019,1,1558101
302,6,1,75008,1,2009,0,2892858
190,7,1,75020,4,1992,1,2594260
287,10,1,75003,6,2008,0,3630550
152,6,0,75006,5,1997,1,1378032
343,5,1,75013,10,1992,1,3325728
253,10,1,75001,3,1990,1,2763519
83,4,0,75009,4,2017,1,1047958
64,4,1,75003,5,1999,1,938432
240,6,1,75005,4,2019,0,2440320
181,9,1,75006,6,2018,0,2112994
23,2,0,75010,5,1990,1,194166
322,10,0,75010,5,2005,0,4668034
101,4,0,75011,3,2016,0,941421
245,7,0,75003,2,2003,0,2338035
197,5,0,75019,9,2010,1,1684547
85,5,1,75017,9,2015,1,1068110
176,6,0,75006,9,2020,1,1640144
48,2,1,75015,10,2021,1,696672
122,4,0,75001,4,1993,1,1211826
177,9,1,75016,1,2020,1,2549154
311,9,0,75017,2,2021,1,3964628
326,4,1,75001,3,1993,1,3862448
298,8,1,75019,7,2007,1,4027768
202,4,0,75008,5,2013,0,1973742
330,7,0,75001,2,2014,1,3526050
217,5,1,75005,1,1995,1,2744833
85,5,1,75020,7,2002,0,739500
243,6,1,75004,4,2017,1,2700459
102,9,1,75004,5,2005,1,1515006
62,3,0,75020,10,2000,1,832784
186,7,0,75007,6,2003,1,2027586
82,3,1,75005,4,2017,0,1161284
125,10,1,75016,7,2005,0,1676000
230,9,0,75020,2,2005,1,3119260
77,4,0,75020,1,2011,0,886270
157,4,1,75014,2,2005,1,2333177
67,4,1,75008,10,1994,1,668258
28,1,1,75001,7,2016,1,259532
270,6,1,75009,8,2014,1,2912490
133,8,0,75001,6,1991,0,1569267
84,4,1,75004,9,1990,0,767172
237,7,0,75003,8,1991,0,2039622
29,2,0,75020,7,2009,0,264741
132,7,0,75011,3,1995,1,1528428
80,5,0,75009,4,1991,0,1161280
71,3,0,75001,3,1999,1,873229
57,5,1,75008,3,2017,1,760494
138,7,0,75019,5,1995,0,1855410
165,10,0,75001,2,1991,1,1533675
233,8,1,75010,7,1997,1,2350504
140,10,0,75020,9,2007,1,1809220
184,4,0,75009,5,2008,0,1848096
199,7,0,75017,1,2009,1,2923907
244,9,0,75016,10,2003,1,3440644
254,10,0,75014,3,2005,1,3004312
179,7,1,75005,9,2009,0,2156592
117,6,0,75005,4,2004,1,1169064
287,5,1,75002,5,2017,0,2862825
137,9,1,75001,9,1997,1,1264373
229,6,0,75013,9,2009,1,2724642
80,4,1,75019,7,2003,0,1190080
104,9,1,75018,5,2012,1,1436136
269,8,1,75003,4,2015,0,3953493
54,5,0,75018,10,2016,1,492804
280,8,0,75001,1,2021,0,4091920
164,7,1,75012,10,2018,1,1691332
331,10,1,75019,10,2017,1,4345368
290,9,1,75020,5,2007,0,4009540
294,9,1,75008,3,1995,0,4061022
75,5,0,75007,2,1997,1,905025
156,8,1,75013,2,1991,0,1333644
96,4,0,75011,8,2003,0,1170816
324,10,1,75015,6,2010,1,3772980
76,5,1,75011,9,2014,1,993700
40,2,0,75020,8,2008,0,355200
114,10,1,75016,9,1996,0,1612530
116,10,0,75007,7,2019,1,1725384
84,4,1,75002,2,2020,1,1147188
274,10,0,75006,7,2016,1,2672596
95,7,0,75002,2,2000,0,1203460
128,5,1,75015,10,1996,1,1446912
152,7,0,75008,8,2012,1,1611808
214,4,1,75018,7,2002,1,3165916
235,4,0,75011,4,1996,1,2574895
327,7,1,75003,9,1991,0,4288932
333,5,1,75020,10,2004,0,3835494
270,4,1,75015,9,2013,1,2963520
60,3,1,75016,2,2017,0,879060
131,10,1,75012,4,1990,0,1144547
197,8,0,75001,8,2019,0,2539724
24,1,0,75010,7,2000,0,245976
324,4,0,75015,8,2004,0,4423248
138,5,0,75008,2,1994,0,1268910
225,6,1,75020,7,2011,0,2765700
75,3,0,75015,8,1995,1,999750
346,7,0,75019,4,2020,0,2974562
220,10,1,75008,4,2018,0,3021260
119,9,0,75018,4,2004,0,1301860
64,4,0,75007,6,2005,0,778048
335,9,0,75007,6,2002,1,4010955
237,4,1,75010,6,2017,0,2237517
160,5,0,75007,1,2014,1,2143360
65,4,1,75007,7,2013,1,851825
86,5,0,75020,9,2011,0,837210
297,5,1,75006,6,1991,1,3378078
152,7,0,75016,2,1999,0,2242152
97,10,0,75016,3,2003,0,863494
114,5,1,75019,6,1992,1,1546296
258,10,0,75018,9,1999,0,3251832
60,5,1,75001,10,2007,0,892020
255,4,1,75018,3,1992,0,2972790
230,4,0,75011,9,2016,1,2827620
82,4,1,75015,10,1999,1,827626
61,3,0,75002,5,1994,1,555527
192,8,0,75006,7,1999,1,1787712
178,8,1,75015,8,2004,0,2083134
179,8,0,75010,1,1992,1,2128847
159,8,0,75011,10,2000,1,1952520
148,9,1,75006,3,1992,0,1946052
21,1,1,75015,8,2003,0,193284
137,10,0,75003,6,2013,0,1623450
279,9,1,75019,2,2016,0,2390193
288,5,0,75013,1,1991,0,2999520
149,8,1,75013,4,1999,0,1583721
76,5,0,75006,5,2000,1,724508
88,4,1,75006,8,1996,1,976096
282,9,0,75013,8,2011,0,2649954
344,9,1,75012,1,1995,0,3699720
198,9,1,75020,8,2001,0,2255022
28,2,1,75011,1,2020,1,334544
269,10,1,75004,3,2012,0,3457188
35,1,1,75005,3,2001,0,457940
292,8,1,75007,2,2015,1,2844080
286,6,0,75014,1,2001,1,3429426
280,10,1,75013,1,2018,0,3427200
285,9,1,75013,2,1996,0,3018150
249,5,1,75009,2,1996,1,3588837
